Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market_size,Market_Area,Marketing_Cost,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales ,Total_expenses,Type,Calculated_Profit,Profit_Match,Net_Profit_Status
510,225,98,2015-07-11,1272,265,major market,west,69,leaves,herbal tea,lemon,206,522,california,210,240,160,450,91,decaf,206,True,net positive
805,118,80,2015-07-12,930,172,major market,west,33,leaves,tea,darjeeling,147,309,california,80,130,110,210,44,regular,147,True,net positive
435,82,-4,2015-07-13,601,102,small market,west,31,beans,coffee,decaf irish cream,50,196,utah,90,120,60,210,64,decaf,50,True,net positive
509,94,-16,2015-07-14,694,130,small market,west,85,beans,coffee,decaf irish cream,31,239,washington,110,150,40,260,114,decaf,31,True,net positive
971,181,40,2015-07-15,1283,182,small market,west,50,beans,espresso,decaf espresso,132,387,oregon,170,180,120,350,74,decaf,132,True,net positive
435,69,8,2015-07-16,1060,81,small market,west,21,beans,coffee,amaretto,49,160,utah,80,90,50,170,42,regular,49,True,net positive
541,53,-19,2015-07-17,470,75,small market,west,17,beans,coffee,colombian,22,136,oregon,60,90,40,150,61,regular,22,True,net positive
253,63,4,2015-07-18,446,93,small market,west,20,beans,coffee,colombian,60,166,washington,70,110,70,180,43,regular,60,True,net positive
775,15,3,2015-07-19,848,24,small market,west,4,beans,espresso,caffe mocha,12,42,nevada,10,20,10,30,15,regular,12,True,net positive
801,101,36,2015-07-20,552,130,small market,west,33,beans,espresso,caffe mocha,100,246,utah,90,130,90,220,45,regular,100,True,net positive
702,121,19,2015-07-21,912,168,small market,west,109,leaves,herbal tea,chamomile,45,308,nevada,110,150,20,260,142,decaf,45,True,net positive
206,130,61,2015-07-22,1134,195,small market,west,42,leaves,herbal tea,chamomile,143,346,washington,120,180,120,300,73,decaf,143,True,net positive
702,173,75,2015-07-23,1150,239,small market,west,57,leaves,herbal tea,lemon,165,439,nevada,160,220,130,380,101,decaf,165,True,net positive
541,88,34,2015-07-24,561,112,small market,west,29,leaves,herbal tea,lemon,83,213,oregon,80,100,70,180,42,decaf,83,True,net positive
775,113,59,2015-07-25,803,165,small market,west,36,leaves,herbal tea,mint,125,296,nevada,100,150,100,250,58,decaf,125,True,net positive
775,228,151,2015-07-26,1691,304,small market,west,75,leaves,tea,darjeeling,231,567,nevada,160,220,140,380,108,regular,231,True,net positive
702,211,110,2015-07-27,1778,212,small market,west,59,leaves,tea,earl grey,156,451,nevada,150,150,80,300,84,regular,156,True,net positive
503,78,42,2015-07-28,798,119,small market,west,25,leaves,tea,earl grey,75,210,oregon,50,90,50,140,57,regular,75,True,net positive
775,245,-225,2015-07-29,7653,-245,small market,west,93,leaves,tea,green tea,-338,34,nevada,180,-180,-280,0,127,regular,-338,True,net negative
971,102,62,2015-07-30,666,143,small market,west,31,leaves,tea,green tea,105,261,oregon,70,100,70,170,54,regular,105,True,net positive
951,224,-71,2015-07-31,4216,-32,major market,west,73,beans,coffee,decaf irish cream,-136,205,california,260,-40,-150,220,117,decaf,-136,True,net negative
209,247,111,2015-08-01,1744,329,major market,west,81,beans,espresso,decaf espresso,254,614,california,240,310,210,550,113,decaf,254,True,net positive
209,127,-41,2015-08-02,2947,-25,major market,west,40,beans,coffee,amaretto,-81,109,california,150,-30,-90,120,63,regular,-81,True,net negative
530,279,52,2015-08-03,2642,420,major market,west,97,beans,coffee,colombian,317,745,california,330,500,350,830,149,regular,317,True,net positive
949,250,73,2015-08-04,1820,251,major market,west,70,beans,espresso,caffe latte,190,534,california,240,240,160,480,94,regular,190,True,net positive
530,135,6,2015-08-05,940,187,major market,west,122,beans,espresso,caffe mocha,52,343,california,130,180,40,310,156,regular,52,True,net positive
916,86,52,2015-08-06,1003,124,major market,west,24,leaves,herbal tea,chamomile,103,224,california,80,110,80,190,35,decaf,103,True,net positive
661,241,109,2015-08-07,1321,284,major market,west,74,leaves,herbal tea,lemon,222,559,california,220,260,170,480,96,decaf,222,True,net positive
323,123,89,2015-08-08,959,179,major market,west,34,leaves,tea,darjeeling,154,322,california,90,130,110,220,45,regular,154,True,net positive
801,68,-11,2015-08-09,619,85,small market,west,25,beans,coffee,decaf irish cream,36,163,utah,80,100,50,180,59,decaf,36,True,net positive
206,105,-20,2015-08-10,716,145,small market,west,95,beans,coffee,decaf irish cream,36,266,washington,120,170,50,290,125,decaf,36,True,net positive
971,153,49,2015-08-11,1319,153,small market,west,42,beans,espresso,decaf espresso,107,326,oregon,150,140,80,290,66,decaf,107,True,net positive
360,80,16,2015-08-12,1079,96,small market,west,24,beans,espresso,decaf espresso,63,188,washington,70,100,60,170,45,decaf,63,True,net positive
435,63,3,2015-08-13,1075,76,small market,west,19,beans,coffee,amaretto,45,148,utah,70,90,50,160,40,regular,45,True,net positive
360,72,6,2015-08-14,461,104,small market,west,23,beans,coffee,colombian,70,188,washington,80,120,80,200,46,regular,70,True,net positive
775,16,5,2015-08-15,851,25,small market,west,4,beans,espresso,caffe mocha,13,44,nevada,10,20,10,30,15,regular,13,True,net positive
435,94,44,2015-08-16,540,120,small market,west,31,beans,espresso,caffe mocha,91,228,utah,90,110,70,200,43,regular,91,True,net positive
702,135,17,2015-08-17,940,187,small market,west,122,leaves,herbal tea,chamomile,53,343,nevada,120,170,30,290,155,decaf,53,True,net positive
253,115,46,2015-08-18,1166,174,small market,west,37,leaves,herbal tea,chamomile,124,308,washington,100,160,110,260,69,decaf,124,True,net positive
702,224,118,2015-08-19,1191,310,small market,west,73,leaves,herbal tea,lemon,229,569,nevada,210,280,170,490,116,decaf,229,True,net positive
503,81,28,2015-08-20,551,104,small market,west,26,leaves,herbal tea,lemon,78,197,oregon,70,100,70,170,38,decaf,78,True,net positive
775,127,61,2015-08-21,830,185,small market,west,40,leaves,herbal tea,mint,142,332,nevada,120,170,120,290,63,decaf,142,True,net positive
775,247,169,2015-08-22,1744,329,small market,west,81,leaves,tea,darjeeling,253,614,nevada,180,240,150,420,114,regular,253,True,net positive
775,250,133,2015-08-23,1820,251,small market,west,70,leaves,tea,earl grey,190,534,nevada,180,180,100,360,94,regular,190,True,net positive
971,88,48,2015-08-24,817,133,small market,west,29,leaves,tea,earl grey,88,236,oregon,60,100,60,160,60,regular,88,True,net positive
775,294,-285,2015-08-25,8252,-294,small market,west,111,leaves,tea,green tea,-406,33,nevada,210,-210,-320,0,145,regular,-406,True,net negative
503,134,80,2015-08-26,690,186,small market,west,41,leaves,tea,green tea,142,341,oregon,90,140,100,230,65,regular,142,True,net positive
435,20,-22,2015-08-27,218,25,small market,west,7,leaves,tea,green tea,-12,48,utah,10,20,0,30,40,regular,-12,True,net negative
